task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
503	d4/f698df	14860	network_inference_workflow:make_network_with_pvalue (25N_500S)	CACHED	0	2021-12-02 11:15:46.649	5.8s	4.8s	29.5%	97.4 MB	424.6 MB	22.1 MB	47.6 KB
383	e4/90b6dc	13347	network_inference_workflow:pearson_workflow:pearson (150N_100S)	CACHED	0	2021-12-02 10:39:31.540	7m 30s	6m 40s	170.1%	335.7 MB	1.9 GB	153.3 MB	161.5 MB
372	0c/6ba829	26047	network_inference_workflow:spearman_workflow:spearman (150N_500S)	CACHED	0	2021-12-02 10:57:45.639	47m 16s	46m 20s	291.6%	353 MB	2 GB	692.6 MB	162.2 MB
504	4a/32cd5d	9781	network_inference_workflow:pearson_workflow:pvalues (150N_100S)	CACHED	0	2021-12-02 11:10:51.319	1m 28s	38.3s	40.3%	8.1 MB	300 MB	161.6 MB	257 KB
506	81/28ca64	28336	network_inference_workflow:make_network_with_pvalue (150N_100S)	CACHED	0	2021-12-02 11:16:16.120	24.7s	23.9s	17.6%	104.6 MB	431.7 MB	37.2 MB	1.2 MB
438	3a/1cbff7	32748	network_inference_workflow:propr_workflow:propr (25N_200S)	CACHED	0	2021-12-02 11:00:59.526	4m 52s	3m 36s	141.7%	586.8 MB	1.5 GB	68.3 MB	11.7 MB
505	49/637922	8994	network_inference_workflow:spearman_workflow:pvalues (150N_500S)	CACHED	0	2021-12-02 11:45:02.034	20.5s	16.4s	94.3%	8.4 MB	300.2 MB	162.6 MB	257 KB
436	9b/d23d62	21646	network_inference_workflow:spearman_workflow:spearman (25N_100S)	CACHED	0	2021-12-02 10:52:28.419	3m 8s	2m 20s	157.6%	310.5 MB	2 GB	40 MB	4.8 MB
428	02/feee44	21461	network_inference_workflow:propr_workflow:propr (50N_200S)	CACHED	0	2021-12-02 11:03:00.271	5m 32s	4m 14s	156.7%	620.9 MB	1.5 GB	116.5 MB	46.4 MB
508	d8/6dba76	12063	network_inference_workflow:make_network_with_pvalue (150N_500S)	CACHED	0	2021-12-02 11:45:22.516	5.3s	5.1s	74.2%	120.8 MB	447.7 MB	37.2 MB	1.3 MB
509	2a/eae282	11101	network_inference_workflow:spearman_workflow:pvalues (25N_100S)	CACHED	0	2021-12-02 11:13:16.493	59.7s	5.5s	11.5%	7.2 MB	299.6 MB	4.8 MB	95.6 KB
507	12/1e6053	29749	network_inference_workflow:propr_workflow:pvalues (25N_200S)	CACHED	0	2021-12-02 11:15:00.225	1m 10s	4.8s	13.9%	7.3 MB	299.6 MB	11.5 MB	95.6 KB
510	0f/2abec4	13541	network_inference_workflow:propr_workflow:pvalues (50N_200S)	CACHED	0	2021-12-02 11:15:44.097	1m 14s	11.1s	18.9%	7.3 MB	299.8 MB	46.3 MB	110.3 KB
404	d5/6fab07	13723	network_inference_workflow:pearson_workflow:pearson (200N_50S)	CACHED	0	2021-12-02 10:29:26.271	9m 23s	8m 45s	226.8%	328.8 MB	1.9 GB	104.2 MB	287.1 MB
447	a2/18e9ec	20848	network_inference_workflow:propr_workflow:propr (100N_100S)	CACHED	0	2021-12-02 10:29:41.001	3m 18s	2m 18s	199.5%	653.5 MB	1.6 GB	109.8 MB	183.9 MB
511	ff/04b22c	3471	network_inference_workflow:make_network_with_pvalue (25N_100S)	CACHED	0	2021-12-02 11:16:42.822	6.7s	5.6s	24.3%	96.7 MB	423.9 MB	22.1 MB	44.3 KB
512	cd/a83f11	14129	network_inference_workflow:make_network_with_pvalue (25N_200S)	CACHED	0	2021-12-02 11:17:02.654	8s	6.8s	18.6%	96.7 MB	423.9 MB	22.1 MB	46 KB
513	8e/810c1e	19996	network_inference_workflow:make_network_with_pvalue (50N_200S)	CACHED	0	2021-12-02 11:17:16.550	7.5s	6.4s	25.1%	98.3 MB	426.6 MB	25.1 MB	173.1 KB
373	70/d8fe38	27239	network_inference_workflow:pearson_workflow:pearson (25N_100S)	CACHED	0	2021-12-02 10:31:21.247	1m 14s	18.2s	153.6%	308.8 MB	1.9 GB	40 MB	4.8 MB
399	2b/2601a6	5606	network_inference_workflow:spearman_workflow:spearman (150N_50S)	CACHED	0	2021-12-02 10:43:18.247	48m 27s	47m 40s	230.6%	323.7 MB	2 GB	84.2 MB	161.4 MB
455	89/3dcb93	26817	network_inference_workflow:spearman_workflow:spearman (10N_50S)	CACHED	0	2021-12-02 10:36:15.912	1m 14s	23.9s	152.2%	317.6 MB	2 GB	19.7 MB	875 KB
457	5b/b540d7	36769	network_inference_workflow:spearman_workflow:spearman (25N_200S)	CACHED	0	2021-12-02 10:47:01.610	3m 30s	2m 36s	146.6%	313.6 MB	2 GB	66 MB	4.8 MB
406	a0/28c73b	27004	network_inference_workflow:pearson_workflow:pearson (150N_50S)	CACHED	0	2021-12-02 10:38:51.913	7m 13s	6m 24s	172.6%	322.1 MB	1.9 GB	84.2 MB	161.6 MB
385	39/51bcd0	35476	network_inference_workflow:propr_workflow:propr (150N_200S)	CACHED	0	2021-12-02 10:35:16.273	8m 2s	7m	182.0%	615.5 MB	1.5 GB	291.7 MB	417.3 MB
515	ee/f3e702	22891	network_inference_workflow:propr_workflow:pvalues (100N_100S)	CACHED	0	2021-12-02 11:06:36.565	1m 14s	19.3s	40.5%	7.9 MB	299.8 MB	183.8 MB	167.5 KB
514	25/42af71	15283	network_inference_workflow:pearson_workflow:pvalues (200N_50S)	CACHED	0	2021-12-02 11:08:38.540	2m 3s	1m 11s	39.0%	8.7 MB	300.2 MB	287.2 MB	378.8 KB
516	c1/727166	12653	network_inference_workflow:pearson_workflow:pvalues (25N_100S)	CACHED	0	2021-12-02 11:06:17.833	58.5s	3.4s	17.3%	6.8 MB	298.6 MB	4.8 MB	95.6 KB
461	28/ebeb98	21986	network_inference_workflow:spearman_workflow:spearman (25N_50S)	CACHED	0	2021-12-02 10:41:10.364	2m 53s	2m 5s	161.9%	310.1 MB	2 GB	26.9 MB	4.8 MB
462	e0/eabb1c	28274	network_inference_workflow:propr_workflow:propr (25N_50S)	CACHED	0	2021-12-02 10:55:14.736	2m 15s	1m 9s	129.1%	500.8 MB	1.4 GB	29.1 MB	11.5 MB
517	31/5f2228	5820	network_inference_workflow:spearman_workflow:pvalues (150N_50S)	CACHED	0	2021-12-02 11:31:45.518	22.3s	17s	90.4%	8.3 MB	300 MB	161.4 MB	255.1 KB
518	d3/3d4ab0	1324	network_inference_workflow:spearman_workflow:pvalues (10N_50S)	CACHED	0	2021-12-02 11:08:13.141	55.3s	2.9s	9.1%	6.8 MB	298.6 MB	933.1 KB	89 KB
522	23/b31ee0	7685	network_inference_workflow:make_network_with_pvalue (100N_100S)	CACHED	0	2021-12-02 11:15:30.522	13.5s	12.5s	21.4%	109.9 MB	437.1 MB	31.2 MB	659.3 KB
519	05/c266ba	11389	network_inference_workflow:spearman_workflow:pvalues (25N_200S)	CACHED	0	2021-12-02 11:12:08.649	59.7s	4.2s	14.9%	7.2 MB	299.6 MB	4.8 MB	95.6 KB
413	91/bf7a1b	30621	network_inference_workflow:propr_workflow:propr (10N_200S)	CACHED	0	2021-12-02 10:37:40.694	3m 25s	2m 22s	173.2%	472.4 MB	1.4 GB	38.8 MB	2 MB
523	fe/a54d9a	24976	network_inference_workflow:make_network_with_pvalue (200N_50S)	CACHED	0	2021-12-02 11:16:08.286	35.3s	32.6s	20.0%	140.1 MB	466.7 MB	43.3 MB	2.1 MB
524	f2/980d12	5228	network_inference_workflow:make_network_with_pvalue (25N_100S)	CACHED	0	2021-12-02 11:15:25.636	4.8s	3.9s	32.3%	96.7 MB	423.9 MB	22.1 MB	43.8 KB
521	1c/0feb4e	26557	network_inference_workflow:propr_workflow:pvalues (150N_200S)	CACHED	0	2021-12-02 11:10:09.470	1m 34s	43.9s	39.4%	8.3 MB	300.1 MB	417.3 MB	257 KB
520	b6/40bf6e	8450	network_inference_workflow:pearson_workflow:pvalues (150N_50S)	CACHED	0	2021-12-02 11:10:47.769	1m 25s	34.6s	44.8%	8.3 MB	300 MB	161.7 MB	255.1 KB
389	46/5be18c	33861	network_inference_workflow:propr_workflow:propr (200N_50S)	CACHED	0	2021-12-02 10:32:58.846	3m 32s	2m 31s	181.0%	593 MB	1.5 GB	105.2 MB	726.7 MB
526	5d/523ba5	9410	network_inference_workflow:make_network_with_pvalue (150N_50S)	CACHED	0	2021-12-02 11:32:07.805	8.1s	7.9s	49.4%	118.1 MB	445 MB	37.2 MB	1.2 MB
528	b5/203088	15867	network_inference_workflow:make_network_with_pvalue (10N_50S)	CACHED	0	2021-12-02 11:15:48.918	5.5s	4.5s	26.3%	96.6 MB	423.9 MB	20.4 MB	10.4 KB
527	d0/3b6be0	15233	network_inference_workflow:propr_workflow:pvalues (25N_50S)	CACHED	0	2021-12-02 11:13:24.305	1m 1s	5.5s	11.8%	7.2 MB	299.6 MB	11.3 MB	93.7 KB
525	99/fdecf5	35819	network_inference_workflow:spearman_workflow:pvalues (25N_50S)	CACHED	0	2021-12-02 11:10:27.575	53.5s	3.6s	17.1%	6.8 MB	298.6 MB	4.8 MB	93.7 KB
442	65/878bfb	35326	network_inference_workflow:spearman_workflow:spearman (10N_100S)	CACHED	0	2021-12-02 10:36:34.720	1m 20s	29.3s	137.3%	310.1 MB	2 GB	25.3 MB	878.2 KB
377	68/543a08	4395	network_inference_workflow:pearson_workflow:pearson (100N_200S)	CACHED	0	2021-12-02 10:34:22.163	3m 51s	3m 3s	186.4%	343.2 MB	1.9 GB	203.6 MB	72.5 MB
441	35/22f247	8460	network_inference_workflow:spearman_workflow:spearman (25N_500S)	CACHED	0	2021-12-02 10:30:29.660	3m 3s	2m 5s	200.8%	332 MB	2 GB	143.8 MB	4.8 MB
454	20/600185	4052	network_inference_workflow:spearman_workflow:spearman (50N_500S)	CACHED	0	2021-12-02 10:36:44.911	9m 47s	8m 57s	181.6%	342.3 MB	2 GB	264.3 MB	18.4 MB
529	33/9b27ef	36407	network_inference_workflow:make_network_with_pvalue (25N_200S)	CACHED	0	2021-12-02 11:16:33.677	5.8s	4.4s	29.9%	97.4 MB	424.6 MB	22.1 MB	44.4 KB
423	57/745539	16099	network_inference_workflow:propr_workflow:propr (25N_100S)	CACHED	0	2021-12-02 10:28:28.858	1m 14s	1m	264.1%	536.6 MB	1.5 GB	42.3 MB	11.6 MB
532	5d/4c42e8	25931	network_inference_workflow:make_network_with_pvalue (150N_200S)	CACHED	0	2021-12-02 11:16:10.841	23.6s	22.4s	20.5%	110.6 MB	437.5 MB	37.4 MB	1.4 MB
534	2f/2114ff	3965	network_inference_workflow:make_network_with_pvalue (25N_50S)	CACHED	0	2021-12-02 11:16:43.650	6.1s	4.7s	27.8%	97.3 MB	424.6 MB	22.1 MB	45.1 KB
535	47/858684	25877	network_inference_workflow:make_network_with_pvalue (25N_50S)	CACHED	0	2021-12-02 11:16:10.601	6.9s	5.4s	24.8%	95.8 MB	423.6 MB	22.1 MB	44 KB
530	2b/d8dffe	1150	network_inference_workflow:propr_workflow:pvalues (10N_200S)	CACHED	0	2021-12-02 11:09:20.042	55s	3.3s	8.1%	2.4 MB	220.5 MB	1.8 MB	90.9 KB
531	3b/1d899b	28277	network_inference_workflow:make_network_with_pvalue (150N_50S)	CACHED	0	2021-12-02 11:16:15.991	24.7s	23.6s	17.9%	104.7 MB	432 MB	37.2 MB	1.2 MB
401	e8/e6e5c9	12627	network_inference_workflow:spearman_workflow:spearman (200N_50S)	CACHED	0	2021-12-02 10:29:24.195	1h 16m 27s	1h 15m 50s	264.4%	336.1 MB	2 GB	104.2 MB	286.4 MB
465	ab/dc4dca	7893	network_inference_workflow:pearson_workflow:pearson (10N_50S)	CACHED	0	2021-12-02 10:48:34.779	1m	9.8s	89.9%	308 MB	1.8 GB	19.7 MB	897.4 KB
533	3d/866ec0	33036	network_inference_workflow:propr_workflow:pvalues (200N_50S)	CACHED	0	2021-12-02 11:08:03.657	2m 6s	1m 14s	42.0%	8.7 MB	300.2 MB	726.5 MB	378.8 KB
392	be/7d93f5	26057	network_inference_workflow:pearson_workflow:pearson (50N_500S)	CACHED	0	2021-12-02 10:41:18.228	2m 11s	1m 22s	150.4%	329.1 MB	1.9 GB	264.3 MB	18.4 MB
459	36/02b50c	8901	network_inference_workflow:propr_workflow:propr (100N_500S)	CACHED	0	2021-12-02 10:38:12.747	14m 37s	13m 35s	166.5%	842.8 MB	1.8 GB	482 MB	187.4 MB
437	4a/53e120	23720	network_inference_workflow:pearson_workflow:pearson (25N_500S)	CACHED	0	2021-12-02 10:29:45.091	1m 11s	29.1s	161.4%	316.7 MB	1.9 GB	143.9 MB	4.8 MB
536	98/dd12c6	3672	network_inference_workflow:spearman_workflow:pvalues (10N_100S)	CACHED	0	2021-12-02 11:08:16.940	54.6s	2.8s	9.5%	6.8 MB	298.6 MB	937.8 KB	90.9 KB
408	d1/7ed1b9	22638	network_inference_workflow:propr_workflow:propr (100N_50S)	CACHED	0	2021-12-02 11:01:55.428	3m 10s	1m 56s	135.7%	646.7 MB	1.6 GB	63.2 MB	182.1 MB
429	94/d32534	29240	network_inference_workflow:spearman_workflow:spearman (200N_100S)	CACHED	0	2021-12-02 10:31:25.893	1h 12m 47s	1h 11m 51s	254.3%	338.4 MB	2 GB	196.6 MB	284.7 MB
394	b0/3e0d34	21728	network_inference_workflow:pearson_workflow:pearson (100N_500S)	CACHED	0	2021-12-02 10:45:09.408	5m 36s	4m 43s	153.7%	334.8 MB	1.9 GB	481 MB	72.5 MB
379	c8/2c6cad	26577	network_inference_workflow:propr_workflow:propr (150N_100S)	CACHED	0	2021-12-02 10:36:15.323	4m 36s	3m 31s	175.9%	623.6 MB	1.5 GB	154.3 MB	413.1 MB
435	78/4f0d46	33153	network_inference_workflow:pearson_workflow:pearson (10N_500S)	CACHED	0	2021-12-02 10:28:49.772	55.3s	14.9s	169.7%	310.1 MB	1.9 GB	70.2 MB	902.4 KB
463	78/de0f8a	30662	network_inference_workflow:propr_workflow:propr (10N_50S)	CACHED	0	2021-12-02 10:31:29.130	1m 48s	40.1s	180.9%	429 MB	1.4 GB	19.8 MB	2 MB
541	bf/43df65	20778	network_inference_workflow:make_network_with_pvalue (10N_200S)	CACHED	0	2021-12-02 11:15:58.680	9.6s	3.6s	33.2%	96.1 MB	423.6 MB	20.4 MB	10.8 KB
421	f1/c49b34	34871	network_inference_workflow:propr_workflow:propr (150N_50S)	CACHED	0	2021-12-02 10:28:51.163	2m 30s	1m 34s	220.5%	626.5 MB	1.5 GB	85.2 MB	409.1 MB
544	ec/b468e3	19045	network_inference_workflow:make_network_with_pvalue (200N_50S)	CACHED	0	2021-12-02 11:15:54.768	19.4s	17.5s	38.4%	133.5 MB	460 MB	43.7 MB	2.6 MB
400	bc/cd65f1	16121	network_inference_workflow:spearman_workflow:spearman (10N_200S)	CACHED	0	2021-12-02 10:28:29.218	20.5s	14.8s	286.5%	310.5 MB	2 GB	36.5 MB	878.6 KB
430	0e/1dc3d0	1160	network_inference_workflow:pearson_workflow:pearson (50N_200S)	CACHED	0	2021-12-02 11:02:26.270	2m 30s	1m 29s	133.0%	325.2 MB	1.9 GB	115.5 MB	18.4 MB
434	7a/bcac84	2841	network_inference_workflow:spearman_workflow:spearman (100N_50S)	CACHED	0	2021-12-02 10:34:19.630	30m 1s	29m 13s	171.0%	321.8 MB	2 GB	62.2 MB	72.1 MB
464	9c/4228fe	35068	network_inference_workflow:pearson_workflow:pearson (25N_50S)	CACHED	0	2021-12-02 10:30:05.423	1m 19s	19s	153.6%	308.5 MB	1.9 GB	26.9 MB	4.8 MB
405	63/7ae583	22419	network_inference_workflow:spearman_workflow:spearman (50N_100S)	CACHED	0	2021-12-02 10:28:34.918	5m 31s	5m 15s	264.1%	314.2 MB	2 GB	64.8 MB	18.4 MB
540	e4/b03513	6181	network_inference_workflow:propr_workflow:pvalues (25N_100S)	CACHED	0	2021-12-02 11:04:56.816	1m 3s	4.2s	16.1%	7.2 MB	299.6 MB	11.4 MB	95.7 KB
452	fa/be7a6e	33428	network_inference_workflow:propr_workflow:propr (50N_50S)	CACHED	0	2021-12-02 10:36:30.805	2m 11s	1m 7s	166.5%	590.8 MB	1.5 GB	41.6 MB	45.6 MB
391	3e/d66c0e	13662	network_inference_workflow:pearson_workflow:pearson (150N_500S)	CACHED	0	2021-12-02 10:55:57.190	10m 39s	9m 49s	157.3%	346.2 MB	1.9 GB	692.6 MB	162.4 MB
384	ff/f390a1	30277	network_inference_workflow:pearson_workflow:pearson (25N_200S)	CACHED	0	2021-12-02 10:28:46.097	54.8s	18.5s	175.2%	309 MB	1.9 GB	66.1 MB	4.8 MB
409	f0/4be839	26474	network_inference_workflow:spearman_workflow:spearman (10N_500S)	CACHED	0	2021-12-02 10:50:29.340	1m 27s	40.9s	140.0%	311 MB	2 GB	70.2 MB	878 KB
426	0d/ff43b7	21785	network_inference_workflow:pearson_workflow:pearson (10N_100S)	CACHED	0	2021-12-02 10:29:43.031	46.6s	9.1s	112.1%	308.3 MB	1.8 GB	25.3 MB	900.9 KB
396	9a/2722d9	27761	network_inference_workflow:spearman_workflow:spearman (200N_500S)	CACHED	0	2021-12-02 10:40:01.285	1h 21m 50s	1h 21m 2s	290.2%	352.5 MB	2 GB	900.8 MB	287.1 MB
443	b4/1d90e6	11585	network_inference_workflow:propr_workflow:propr (50N_500S)	CACHED	0	2021-12-02 10:43:32.580	10m 57s	9m 55s	163.5%	655.7 MB	1.6 GB	266.6 MB	46.9 MB
416	19/d8b403	9979	network_inference_workflow:pearson_workflow:pearson (100N_100S)	CACHED	0	2021-12-02 10:46:05.440	4m 24s	3m 30s	151.4%	324.9 MB	1.9 GB	108.8 MB	72.5 MB
450	f7/986f34	11304	network_inference_workflow:propr_workflow:propr (10N_100S)	CACHED	0	2021-12-02 10:40:48.438	2m 27s	1m 27s	147.8%	454.5 MB	1.4 GB	27.5 MB	2 MB
542	f7/0f2716	12881	network_inference_workflow:spearman_workflow:pvalues (200N_50S)	CACHED	0	2021-12-02 11:45:51.637	33.2s	28.3s	96.3%	8.7 MB	300.2 MB	286.5 MB	378.8 KB
539	29/260b3c	9387	network_inference_workflow:spearman_workflow:pvalues (50N_500S)	CACHED	0	2021-12-02 11:10:50.465	58s	7.6s	25.0%	7.3 MB	299.7 MB	18.6 MB	110.3 KB
538	03/bf9e19	35055	network_inference_workflow:spearman_workflow:pvalues (25N_500S)	CACHED	0	2021-12-02 11:06:58.817	59.3s	3.6s	17.2%	6.8 MB	298.6 MB	4.9 MB	95.6 KB
547	fa/8f9c79	16321	network_inference_workflow:make_network_with_pvalue (10N_100S)	CACHED	0	2021-12-02 11:15:49.792	4.9s	4s	30.2%	96.4 MB	423.6 MB	20.4 MB	10.5 KB
460	a5/325c3f	29763	network_inference_workflow:propr_workflow:propr (10N_500S)	CACHED	0	2021-12-02 10:50:34.241	7m 45s	6m 43s	152.0%	574.3 MB	1.5 GB	72.4 MB	2 MB
537	d9/4c6518	4970	network_inference_workflow:pearson_workflow:pvalues (100N_200S)	CACHED	0	2021-12-02 11:08:19.339	1m 10s	18.7s	37.8%	7.9 MB	299.8 MB	72.6 MB	167.5 KB
440	e5/732b9b	3915	network_inference_workflow:spearman_workflow:spearman (150N_100S)	CACHED	0	2021-12-02 11:01:15.608	37m 42s	36m 42s	296.8%	333 MB	2 GB	153.3 MB	161.3 MB
456	8c/06fab5	29235	network_inference_workflow:propr_workflow:propr (50N_100S)	CACHED	0	2021-12-02 10:45:26.918	3m 26s	2m 17s	148.2%	599.9 MB	1.5 GB	67 MB	46 MB
415	aa/f24ffa	23735	network_inference_workflow:pearson_workflow:pearson (50N_100S)	CACHED	0	2021-12-02 10:59:06.347	2m 9s	1m 9s	128.8%	309.8 MB	1.9 GB	64.8 MB	18.4 MB
543	63/7b6d79	32236	network_inference_workflow:pearson_workflow:pvalues (10N_50S)	CACHED	0	2021-12-02 11:11:36.193	52.6s	3s	9.0%	6.8 MB	298.6 MB	933.2 KB	89 KB
548	cd/d11b6c	3115	network_inference_workflow:pearson_workflow:pvalues (25N_500S)	CACHED	0	2021-12-02 11:05:59.105	1m 1s	4.8s	13.0%	7.4 MB	299.8 MB	4.9 MB	95.6 KB
552	58/ce940e	10084	network_inference_workflow:pearson_workflow:pvalues (10N_500S)	CACHED	0	2021-12-02 11:05:05.452	1m 2s	2.7s	9.2%	6.8 MB	298.6 MB	965.2 KB	90.9 KB
553	be/6b326a	36135	network_inference_workflow:propr_workflow:pvalues (150N_100S)	CACHED	0	2021-12-02 11:09:17.497	1m 34s	40.5s	43.7%	8.2 MB	300 MB	413 MB	257 KB
545	5f/d9c337	29600	network_inference_workflow:pearson_workflow:pvalues (50N_500S)	CACHED	0	2021-12-02 11:10:15.069	57.5s	6.8s	27.6%	7.4 MB	299.7 MB	18.6 MB	110.3 KB
550	8e/f1998d	4678	network_inference_workflow:spearman_workflow:pvalues (200N_100S)	CACHED	0	2021-12-02 11:44:13.492	31.5s	27.6s	96.4%	8.6 MB	300.1 MB	284.8 MB	380.7 KB
546	d5/5debaf	21033	network_inference_workflow:propr_workflow:pvalues (100N_500S)	CACHED	0	2021-12-02 11:12:26.865	1m 16s	21.3s	36.4%	7.9 MB	299.9 MB	187.4 MB	167.5 KB
554	1a/3d5347	24144	network_inference_workflow:propr_workflow:pvalues (10N_50S)	CACHED	0	2021-12-02 11:06:39.088	57.7s	2.7s	10.1%	7.2 MB	299.6 MB	1.8 MB	89 KB
573	aa/a2adcc	25998	network_inference_workflow:make_network_with_pvalue (50N_500S)	CACHED	0	2021-12-02 11:16:10.927	9.8s	8.7s	19.4%	100.2 MB	427.4 MB	25.1 MB	160.6 KB
549	df/19627d	27277	network_inference_workflow:propr_workflow:pvalues (100N_50S)	CACHED	0	2021-12-02 11:14:55.230	1m 28s	24.5s	32.1%	7.8 MB	299.8 MB	181.9 MB	165.6 KB
570	47/757f43	31838	network_inference_workflow:make_network_with_pvalue (25N_100S)	CACHED	0	2021-12-02 11:15:04.504	5.5s	4.6s	29.5%	97.4 MB	424.6 MB	22.1 MB	47.7 KB
572	6b/58603c	16206	network_inference_workflow:make_network_with_pvalue (200N_50S)	CACHED	0	2021-12-02 11:46:24.903	9s	8.7s	66.7%	146.4 MB	473 MB	43.3 MB	2.1 MB
574	3c/c76ebc	17015	network_inference_workflow:make_network_with_pvalue (100N_200S)	CACHED	0	2021-12-02 11:15:50.964	17.3s	11.6s	23.4%	109.6 MB	436.9 MB	31.1 MB	596.9 KB
560	7f/aca740	14741	network_inference_workflow:propr_workflow:pvalues (50N_50S)	CACHED	0	2021-12-02 11:08:37.590	1m 1s	8s	26.3%	7.5 MB	299.6 MB	45.4 MB	108.4 KB
575	64/f1823a	8902	network_inference_workflow:make_network_with_pvalue (25N_500S)	CACHED	0	2021-12-02 11:15:33.286	7s	5.6s	22.4%	97.4 MB	424.6 MB	22.1 MB	44.5 KB
563	5a/7c5e12	35386	network_inference_workflow:pearson_workflow:pvalues (10N_100S)	CACHED	0	2021-12-02 11:05:51.076	1m 1s	3.2s	8.2%	6.8 MB	298.5 MB	937.6 KB	90.9 KB
565	3d/acf8cf	36193	network_inference_workflow:spearman_workflow:pvalues (50N_100S)	CACHED	0	2021-12-02 11:07:00.574	1m 3s	6.9s	27.6%	7.3 MB	299.6 MB	18.5 MB	110.4 KB
551	c5/796baf	16701	network_inference_workflow:pearson_workflow:pvalues (100N_500S)	CACHED	0	2021-12-02 11:12:18.892	1m 15s	20.5s	34.2%	7.8 MB	299.9 MB	72.8 MB	167.5 KB
577	35/49c65a	30631	network_inference_workflow:make_network_with_pvalue (10N_50S)	CACHED	0	2021-12-02 11:16:20.694	5.4s	4.3s	25.3%	96.4 MB	423.6 MB	20.4 MB	10.4 KB
555	77/52ae61	3617	network_inference_workflow:propr_workflow:pvalues (150N_50S)	CACHED	0	2021-12-02 11:05:59.944	1m 40s	44.3s	39.6%	8.3 MB	300 MB	409 MB	255.1 KB
557	29/28d8b5	21840	network_inference_workflow:spearman_workflow:pvalues (100N_50S)	CACHED	0	2021-12-02 11:14:42.996	1m 25s	16s	43.4%	7.8 MB	299.8 MB	72.1 MB	165.6 KB
556	38/54d368	25542	network_inference_workflow:spearman_workflow:pvalues (10N_200S)	CACHED	0	2021-12-02 11:04:20.855	1m 3s	3.1s	8.9%	6.8 MB	298.6 MB	944.6 KB	90.9 KB
566	d4/f13b1c	13025	network_inference_workflow:propr_workflow:pvalues (10N_100S)	CACHED	0	2021-12-02 11:09:43.651	50.6s	2.7s	10.2%	6.8 MB	298.6 MB	1.8 MB	90.9 KB
558	47/112b5c	3879	network_inference_workflow:pearson_workflow:pvalues (25N_50S)	CACHED	0	2021-12-02 11:06:00.607	59.9s	4.9s	12.6%	7.2 MB	299.6 MB	4.8 MB	93.7 KB
561	77/0c6bda	27034	network_inference_workflow:pearson_workflow:pvalues (50N_200S)	CACHED	0	2021-12-02 11:14:54.586	1m 16s	10.9s	17.4%	7.3 MB	299.8 MB	18.5 MB	110.3 KB
569	ca/7c5acb	30490	network_inference_workflow:spearman_workflow:pvalues (200N_500S)	CACHED	0	2021-12-02 12:01:52.114	31.9s	27.7s	96.1%	9.1 MB	300.6 MB	287.6 MB	380.7 KB
562	8a/842080	5168	network_inference_workflow:pearson_workflow:pvalues (25N_200S)	CACHED	0	2021-12-02 11:04:54.308	1m 5s	4.5s	13.9%	7.2 MB	299.6 MB	4.8 MB	95.6 KB
571	02/e22f82	19446	network_inference_workflow:propr_workflow:pvalues (10N_500S)	CACHED	0	2021-12-02 11:13:31.778	59.2s	3.9s	7.4%	7.3 MB	299.8 MB	1.8 MB	90.9 KB
559	89/0bb84b	34841	network_inference_workflow:pearson_workflow:pvalues (150N_500S)	CACHED	0	2021-12-02 11:15:10.110	1m 41s	35.1s	44.2%	8.4 MB	300.2 MB	162.7 MB	257 KB
564	28/b7b8e1	25047	network_inference_workflow:propr_workflow:pvalues (50N_500S)	CACHED	0	2021-12-02 11:12:33.985	1m 5s	10.3s	20.3%	7.3 MB	299.7 MB	46.9 MB	110.3 KB
586	41/4dea05	6546	network_inference_workflow:make_network_with_pvalue (10N_50S)	CACHED	0	2021-12-02 11:15:28.522	4.7s	3.7s	31.8%	93.3 MB	421 MB	20.4 MB	11.3 KB
567	7a/9be53f	17334	network_inference_workflow:spearman_workflow:pvalues (10N_500S)	CACHED	0	2021-12-02 11:12:20.275	59.7s	5.5s	5.2%	7.3 MB	299.8 MB	965.1 KB	90.9 KB
587	c3/e03d36	17660	network_inference_workflow:make_network_with_pvalue (100N_50S)	CACHED	0	2021-12-02 11:17:10.637	13.3s	11.9s	22.5%	106.4 MB	433.6 MB	31.2 MB	661 KB
583	0f/fbbb98	24985	network_inference_workflow:make_network_with_pvalue (50N_500S)	CACHED	0	2021-12-02 11:16:08.296	11.1s	7.9s	21.1%	97.5 MB	424.9 MB	25.1 MB	158.4 KB
582	6f/90b071	24980	network_inference_workflow:make_network_with_pvalue (150N_100S)	CACHED	0	2021-12-02 11:16:08.291	25.4s	22.7s	20.7%	110.6 MB	437.5 MB	37.4 MB	1.4 MB
584	4b/3aa9d5	8376	network_inference_workflow:make_network_with_pvalue (200N_100S)	CACHED	0	2021-12-02 11:44:45.038	8.5s	8s	66.7%	141.7 MB	468.5 MB	43.3 MB	1.9 MB
585	6d/a46f56	34571	network_inference_workflow:make_network_with_pvalue (10N_500S)	CACHED	0	2021-12-02 11:15:09.596	6.3s	5.3s	21.8%	90.9 MB	418.6 MB	20.4 MB	10.6 KB
581	b0/b5341b	2478	network_inference_workflow:make_network_with_pvalue (100N_500S)	CACHED	0	2021-12-02 11:16:40.860	13.3s	12.1s	23.0%	107.6 MB	434.9 MB	31.2 MB	670 KB
