task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1547	6d/09f18d	30091	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 05:59:55.792	2m 13s	1m 26s	20.4%	7.8 MB	299.8 MB	116.6 MB	477.8 KB
1424	35/724564	22038	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-03 05:21:16.461	41m 4s	40m 6s	147.6%	207.2 MB	1.2 GB	96.1 MB	77.1 MB
1564	aa/4583eb	28654	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-03 06:01:48.717	32.8s	31.3s	87.8%	596.5 MB	889.7 MB	50.7 MB	569.9 KB
1566	35/6b42f7	4422	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:02:20.020	5.5s	4.6s	42.6%	102.6 MB	397.5 MB	25.4 MB	158.8 KB
1563	cd/c83ebe	30580	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-03 06:01:55.580	33.1s	32.5s	87.2%	596.5 MB	889.7 MB	50.7 MB	220.8 KB
1571	3c/e4eeda	4829	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:02:21.494	23.8s	19.9s	17.4%	7 MB	299.5 MB	7.1 MB	29.1 MB
1567	fe/6c917c	6075	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:02:25.534	22.5s	19.2s	18.0%	7 MB	299.5 MB	7.1 MB	29.1 MB
1572	b4/9e77e7	7392	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:02:28.698	22.9s	19.5s	17.8%	7 MB	299.5 MB	7.1 MB	29.1 MB
1553	77/3e3be8	18088	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:01:13.563	1m 40s	54.5s	10.4%	7.2 MB	299.6 MB	35.5 MB	378 KB
1558	5f/cf5fad	23859	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:01:33.075	1m 38s	51.8s	10.6%	7.3 MB	299.6 MB	18.1 MB	378 KB
1576	56/eecb5d	18206	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:02:47.999	29.1s	26.8s	13.7%	7.1 MB	299.5 MB	7.1 MB	29.1 MB
1561	d6/1a9d3a	27244	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:01:44.065	1m 52s	1m 7s	20.1%	7.9 MB	299.8 MB	82.4 MB	443.6 KB
1569	a3/00f85f	16674	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 06:02:45.280	1m 2s	51s	83.5%	230.9 MB	489.2 MB	19.9 MB	5.8 KB
1565	a3/4b6062	1699	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:02:08.693	1m 54s	1m 18s	18.8%	7.9 MB	299.8 MB	198.3 MB	443.6 KB
1574	68/61ed6f	618	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 06:03:36.007	1m 3s	49.2s	71.6%	258.3 MB	587.4 MB	24.2 MB	11.4 KB
1584	a7/74e43f	8977	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:04:39.312	37.1s	33.4s	17.7%	7.1 MB	299.5 MB	7.1 MB	66 MB
1577	1c/bb8460	5434	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 06:04:03.151	1m 23s	1m 9s	77.5%	237.6 MB	495.9 MB	19.9 MB	19.8 KB
1570	9b/7be52c	26984	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 06:03:10.955	2m 30s	2m 16s	76.7%	293.6 MB	678.9 MB	19.8 MB	6.4 KB
1503	1b/c87512	14891	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-03 05:50:55.356	14m 50s	13m 59s	135.5%	209.5 MB	1.1 GB	119 MB	124 MB
1580	fa/296358	15667	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:05:41.007	36.9s	33.1s	17.4%	7.1 MB	299.5 MB	7.1 MB	66 MB
1578	41/d86763	16025	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:05:44.886	36.8s	33.2s	17.5%	7.1 MB	299.5 MB	7.1 MB	66 MB
1575	4d/484e11	20046	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 06:02:51.597	3m 42s	3m 39s	75.5%	1.3 GB	2.3 GB	178 MB	97.7 KB
1582	d6/c3f0a8	2605	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 06:03:47.560	2m 50s	2m 36s	72.4%	311.4 MB	644.4 MB	24.3 MB	25.3 KB
1587	1d/eb4f39	24056	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:06:37.361	5.4s	4.3s	42.0%	102.6 MB	397.5 MB	25.4 MB	157.5 KB
1588	04/3eacb9	25338	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:06:42.778	8.3s	7.4s	58.5%	120.4 MB	415 MB	35.5 MB	1 MB
1581	59/afdf44	21021	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:06:17.960	36.3s	32.5s	17.6%	7.1 MB	299.5 MB	7.1 MB	66 MB
1589	dd/f9764f	26813	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:06:51.129	4.2s	3.2s	43.2%	99.4 MB	394.5 MB	26.2 MB	44.9 KB
1590	33/d18cef	27306	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:06:54.262	4.7s	3.7s	45.7%	100.4 MB	396.2 MB	25.5 MB	170.3 KB
1591	3f/c82523	27467	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:06:55.315	4.5s	3.6s	48.8%	100.3 MB	395.2 MB	25.4 MB	159.6 KB
1593	97/060e0b	28124	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:06:59.808	7.5s	6.5s	56.3%	113.9 MB	408.6 MB	34.1 MB	891.9 KB
1594	c0/f64cd2	28931	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:07:07.339	8.4s	7.4s	58.7%	118.8 MB	413.8 MB	35.6 MB	1.1 MB
1595	99/5cc066	30088	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:07:15.780	8.3s	7.3s	59.4%	120.4 MB	415 MB	35.5 MB	1 MB
1596	06/4de8aa	31069	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:07:24.075	8.1s	7s	60.3%	119.6 MB	414 MB	35.5 MB	1 MB
1597	e1/63177a	32159	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-03 06:07:32.132	18.7s	18s	69.6%	388.3 MB	681.9 MB	43.1 MB	21.2 MB
1579	96/3c88d3	13841	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 06:05:26.295	3m 40s	3m 37s	80.8%	1.4 GB	2.3 GB	178.1 MB	238.8 KB
1592	65/729bf6	28044	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:06:59.006	2m 10s	1m 22s	16.8%	7.9 MB	299.8 MB	83.6 MB	443.6 KB
1599	8b/13b0b7	13501	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:09:06.629	5.5s	4.6s	41.0%	101.3 MB	400.7 MB	35.8 MB	122.1 KB
1601	77/38b8e0	14390	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:09:12.180	14.9s	14.2s	42.5%	111 MB	403.6 MB	61.4 MB	149.7 KB
1598	13/d73d97	2031	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:07:50.843	1m 58s	1m 9s	10.0%	7.3 MB	299.6 MB	27 MB	387.4 KB
1603	47/97fa78	21236	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:09:48.631	6.3s	5.5s	46.0%	105.7 MB	398 MB	30.4 MB	95.2 KB
1604	e9/08e93f	22255	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:09:54.914	14.6s	13.9s	43.1%	110.5 MB	403.1 MB	58.7 MB	160.6 KB
1605	d5/bfd3c8	25010	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:10:09.473	6.7s	5.9s	44.6%	103.9 MB	396.7 MB	30.4 MB	104.6 KB
1606	d5/df59f3	26182	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:10:16.175	7.5s	6.6s	52.3%	110.2 MB	405 MB	32.7 MB	739.8 KB
1607	bc/f98c58	27605	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:10:23.654	7.3s	6.3s	55.0%	112.5 MB	407.2 MB	32.8 MB	799.4 KB
1600	d0/8fab1c	14014	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:09:09.237	1m 53s	1m 9s	10.1%	7.3 MB	299.6 MB	27.3 MB	387.4 KB
1609	40/b7b200	2726	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:11:01.957	8.2s	7.2s	58.0%	120.4 MB	415 MB	35.5 MB	1 MB
1602	86/4c5b65	17116	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:09:27.094	1m 54s	1m 10s	10.2%	7.3 MB	299.6 MB	57.8 MB	387.4 KB
1611	c3/4a5c74	6487	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:11:21.430	5.1s	3.9s	45.3%	100.2 MB	396 MB	24.8 MB	138.5 KB
1612	96/f354cd	7249	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:11:26.487	5.3s	3.9s	42.3%	100.1 MB	395.2 MB	24.8 MB	128.2 KB
1613	23/a1cc06	8181	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:11:31.796	4.3s	3.4s	48.7%	100.3 MB	395.5 MB	24.8 MB	124.7 KB
1585	e1/60b603	21478	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 06:06:21.681	5m 15s	5m	88.2%	316.4 MB	702 MB	19.8 MB	20.6 KB
1614	a1/ec7801	8822	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:11:36.151	4.1s	3.4s	49.8%	100.1 MB	395.2 MB	24.8 MB	128 KB
1616	23/66a0f6	9632	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:11:40.266	7.3s	6.3s	54.3%	112 MB	406.7 MB	32.7 MB	738.3 KB
1617	8a/928f70	11191	otu_processing_workflow:fork (emp)	COMPLETED	0	2023-03-03 06:11:47.536	23.6s	22.8s	72.7%	496 MB	789.3 MB	50.7 MB	29.3 MB
1618	c2/93d0a8	15586	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:12:11.129	4.7s	3.7s	43.3%	100.1 MB	395.2 MB	24.8 MB	125.2 KB
1619	5f/4225d8	16577	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:12:15.853	4s	3.5s	48.9%	100.2 MB	395.5 MB	24.8 MB	129 KB
1620	da/b27651	17625	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:12:19.875	9.3s	8.4s	50.4%	120.4 MB	415 MB	35.5 MB	1 MB
1608	e9/7c8fdc	29087	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:10:30.977	2m 9s	1m 24s	22.2%	7.9 MB	299.8 MB	127.5 MB	488.6 KB
1622	30/8bdc76	22290	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:12:39.791	16.2s	15.5s	42.5%	111.1 MB	403.6 MB	61.4 MB	163 KB
1623	0d/85b2e0	25592	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:12:56.016	6.6s	5.8s	44.6%	103.9 MB	396.7 MB	30.4 MB	104.7 KB
1568	7c/08c3b6	20725	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 06:02:54.009	10m 12s	9m 58s	80.4%	241.4 MB	437.6 MB	28.1 MB	5.9 KB
1610	ec/995fe5	4130	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:11:10.196	2m 5s	1m 26s	23.6%	7.8 MB	299.8 MB	313.3 MB	488.6 KB
1615	be/b23363	9032	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:11:36.805	1m 53s	1m 7s	10.2%	7.5 MB	299.6 MB	27 MB	387.4 KB
1627	f2/f41943	2772	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:13:29.508	5.1s	3.9s	42.5%	100.2 MB	396 MB	24.8 MB	138.5 KB
1628	9d/2032af	3977	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:13:34.646	4.2s	3.3s	48.4%	100.7 MB	395.7 MB	24.8 MB	128 KB
1621	78/6c2abf	19528	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:12:29.201	2m 3s	1m 19s	16.9%	7.9 MB	299.8 MB	82.4 MB	443.6 KB
1630	0a/b65bd1	18802	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:14:32.050	8.2s	7.3s	48.3%	113.7 MB	408.2 MB	32.7 MB	739.2 KB
1631	be/9cbf21	20380	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:14:40.254	4.2s	3.3s	42.7%	99.3 MB	394.2 MB	23.8 MB	32.8 KB
1632	97/39cac9	21134	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:14:44.421	8s	7.1s	49.2%	113.7 MB	408.5 MB	32.8 MB	799.6 KB
1633	8a/e33fa7	22763	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:14:52.470	4s	3.2s	45.3%	99.6 MB	394.5 MB	23.8 MB	33.1 KB
1624	88/6dd41e	27131	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-03 06:13:02.620	2m 24s	1m 45s	59.5%	16.3 MB	262 MB	60.9 MB	73.7 MB
1626	a7/a50480	31379	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-03 06:13:15.384	2m 12s	1m 21s	104.0%	202.3 MB	1.1 GB	44.4 MB	9 MB
1636	bd/e50034	28420	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:15:27.117	4.1s	3.3s	45.2%	99.4 MB	394.2 MB	23.8 MB	32.6 KB
1635	d7/879341	28345	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:15:26.410	5.4s	4.4s	38.6%	100.2 MB	395 MB	29.9 MB	98.6 KB
1637	ec/e57ca1	28973	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:15:31.296	2m 20s	1m 32s	20.9%	8 MB	299.8 MB	129.3 MB	488.6 KB
1629	66/9eb3d1	5007	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-03 06:13:38.929	4m 33s	3m 35s	111.0%	329.2 MB	905.9 MB	45.2 MB	20.4 MB
1640	53/3b6b19	21948	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-03 06:18:12.394	5.9s	2.1s	33.1%	41.1 MB	239.5 MB	11 MB	9.4 KB
1641	d4/80b710	22941	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:18:18.252	5.1s	4.1s	43.1%	99.6 MB	394.7 MB	29.9 MB	98.3 KB
1461	e2/a96664	16682	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-03 05:39:55.385	39m 4s	38m 26s	152.3%	210.7 MB	1.2 GB	96.1 MB	77.1 MB
1625	96/0bb2e7	28050	network_inference_workflow:spearman_workflow:spearman (emp)	COMPLETED	0	2023-03-03 06:13:05.869	6m 2s	5m 16s	123.2%	206.3 MB	1.2 GB	44.1 MB	8.9 MB
1644	76/65d90a	29877	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-03 06:18:59.475	29.4s	28.6s	67.7%	446.9 MB	740 MB	42.8 MB	563.3 KB
1645	8c/c58d97	2169	network_inference_workflow:flashweave_workflow:export_gml (emp)	COMPLETED	0	2023-03-03 06:19:28.843	5.3s	1.3s	45.9%	9.2 MB	126.9 MB	11.1 MB	47.7 KB
1643	c3/8660cd	31574	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-03 06:19:08.056	30.4s	29.6s	65.5%	446.9 MB	740 MB	42.8 MB	225.2 KB
1647	37/4480d4	4192	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 06:19:38.433	3.5s	2.8s	49.7%	68.8 MB	298.3 MB	20.2 MB	55.7 KB
1646	5d/8cbb62	3308	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:19:34.099	8s	7.1s	47.4%	113.7 MB	408.5 MB	32.7 MB	739.2 KB
1649	4b/5119da	4647	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 06:19:42.116	3.7s	2.9s	47.6%	63.6 MB	289.2 MB	20.2 MB	29.4 KB
1648	92/c5c36a	4605	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:19:41.935	5.1s	4.2s	45.3%	103.7 MB	398.5 MB	26.2 MB	211.1 KB
1650	d1/2efc4b	5314	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 06:19:45.835	3.6s	2.8s	47.6%	68.1 MB	297.2 MB	20.3 MB	69.9 KB
1651	7a/41f504	5490	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 06:19:47.024	3.6s	2.8s	46.9%	70 MB	300 MB	20.2 MB	36.6 KB
1202	f2/ee1261	14267	network_inference_workflow:mldm_workflow:mldm (emp)	FAILED	-	2023-03-03 02:19:54.439	4h	4h	-	-	-	-	-
1652	39/f5a100	5894	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:19:49.483	5.1s	3.9s	48.8%	100.6 MB	395.7 MB	26.2 MB	210.2 KB
1653	a5/b12486	6103	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:19:50.600	5.4s	4.4s	45.1%	103.8 MB	398.5 MB	26.3 MB	227.5 KB
1654	14/a74eae	6643	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:19:54.604	4.7s	3.8s	44.1%	99.6 MB	394.7 MB	29.9 MB	95.2 KB
1657	fc/1535cf	7404	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:19:59.287	9.4s	8.4s	52.9%	122.7 MB	417 MB	35.9 MB	1.1 MB
1658	fc/5b582d	9131	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 06:20:08.656	3.8s	3s	45.9%	101.7 MB	395.9 MB	20.3 MB	69.4 KB
1659	13/5caf47	9714	otu_processing_workflow:biom2tsv (emp)	COMPLETED	0	2023-03-03 06:20:12.473	3.6s	2.8s	47.9%	101.4 MB	395.5 MB	20.2 MB	36.6 KB
1638	1f/728cf2	29116	network_inference_workflow:sparcc_workflow:sparcc (emp)	COMPLETED	0	2023-03-03 06:15:31.881	4m 46s	3m 58s	83.3%	16.3 MB	423.9 MB	98 MB	160.8 MB
1660	2c/72e9f1	10242	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:20:16.116	4s	3.3s	44.8%	99.6 MB	394.5 MB	23.8 MB	33 KB
1662	ea/f09d15	10792	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:20:20.164	5.5s	4.5s	44.8%	103.7 MB	398.5 MB	26.2 MB	212.9 KB
1661	9b/746cba	10564	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:20:18.322	9.2s	8.3s	53.9%	122.4 MB	417.3 MB	36.1 MB	1.2 MB
1655	cf/a6779e	6924	otu_processing_workflow:normalize_filter (emp:on)	COMPLETED	0	2023-03-03 06:19:55.998	35s	34.3s	75.8%	572.6 MB	865.8 MB	50.3 MB	206.5 KB
1663	c0/a74d5d	11383	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:20:25.696	7s	6.1s	55.9%	112 MB	406.7 MB	32.7 MB	738.3 KB
1656	b1/d3e42d	6668	otu_processing_workflow:normalize_filter (emp:off)	COMPLETED	0	2023-03-03 06:19:54.608	40.1s	39.2s	67.8%	572.5 MB	865.8 MB	50.3 MB	516.6 KB
1666	4d/b1b7ec	12350	network_inference_workflow:make_network_with_pvalue (emp)	COMPLETED	0	2023-03-03 06:20:32.731	10.2s	9.2s	50.7%	121.2 MB	415.5 MB	35.9 MB	1.1 MB
1668	5c/8c695d	14544	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:20:42.934	4.3s	3.3s	44.5%	99.4 MB	394.2 MB	23.8 MB	33 KB
1634	02/c2df20	23443	network_inference_workflow:pearson_workflow:pearson (emp)	COMPLETED	0	2023-03-03 06:14:56.550	6m 56s	6m 2s	123.2%	205.1 MB	1.1 GB	81.4 MB	49.7 MB
1664	54/e65e05	11637	network_inference_workflow:sparcc_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:20:27.553	1m 48s	1m 1s	8.6%	7.2 MB	299.6 MB	14.3 MB	374 KB
1665	e9/e6b5a4	12024	network_inference_workflow:pearson_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:20:31.010	1m 49s	1m 3s	8.4%	7.2 MB	299.6 MB	14.4 MB	374 KB
1667	76/96256d	12697	network_inference_workflow:propr_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:20:34.750	1m 46s	1m 1s	8.8%	7.2 MB	299.6 MB	26.1 MB	374 KB
1672	a3/ef7486	10393	network_inference_workflow:make_network_without_pvalue (emp)	COMPLETED	0	2023-03-03 06:22:19.862	5.1s	4.3s	38.8%	100.1 MB	395.7 MB	29.9 MB	97.3 KB
1673	69/d41e52	10636	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:22:20.824	8.3s	7.5s	36.6%	104 MB	396.7 MB	30.4 MB	105.7 KB
1671	65/c7db1e	9006	otu_processing_workflow:group (emp:Genus)	COMPLETED	0	2023-03-03 06:22:15.170	17.7s	16.9s	37.7%	109.7 MB	402.5 MB	58.8 MB	169.3 KB
1669	65/6790d4	15504	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:20:47.252	1m 57s	1m 13s	18.3%	7.9 MB	299.8 MB	82.4 MB	443.6 KB
1674	13/479c29	11489	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:22:24.950	31.3s	27.4s	20.3%	7.1 MB	299.5 MB	7.1 MB	66 MB
1675	72/5abb0a	12355	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:22:29.084	32.5s	28.7s	19.4%	7.1 MB	299.5 MB	7.1 MB	66 MB
1677	e0/f2d6d3	13080	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:22:32.837	32.9s	29.2s	19.1%	7.1 MB	299.5 MB	7.1 MB	66 MB
1642	e3/a16c4b	23706	network_inference_workflow:propr_workflow:propr (emp)	COMPLETED	0	2023-03-03 06:18:23.415	5m 6s	4m 7s	134.2%	376.2 MB	948.1 MB	82.2 MB	121.4 MB
1670	1b/c1318e	547	network_inference_workflow:spearman_workflow:pvalues (emp)	COMPLETED	0	2023-03-03 06:21:52.973	1m 40s	1m 4s	8.7%	7.2 MB	299.6 MB	14.3 MB	374 KB
1683	7d/72d880	28553	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:23:29.234	37s	33.3s	17.7%	7.1 MB	299.5 MB	7.1 MB	66 MB
1681	7d/08e6bd	20997	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 06:22:56.249	1m 19s	1m 4s	81.6%	239.4 MB	495.9 MB	19.9 MB	19.9 KB
1679	ee/8337c8	23637	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 06:23:05.749	2m 41s	2m 26s	77.9%	313 MB	642.3 MB	24.3 MB	28 KB
1686	22/32145b	9122	network_inference_workflow:sparcc_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:25:46.343	33s	29.2s	13.3%	7 MB	299.5 MB	7.1 MB	29.1 MB
1678	25/20d306	1001	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 06:24:06.221	3m 59s	3m 56s	72.1%	1.3 GB	2.3 GB	178.1 MB	238.4 KB
1687	4b/ef96e5	1783	network_inference_workflow:flashweave_workflow:flashweave (emp)	COMPLETED	0	2023-03-03 06:24:15.079	3m 58s	3m 55s	72.3%	1.3 GB	2.3 GB	178 MB	97.6 KB
1691	8a/1d6356	22607	network_inference_workflow:propr_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:28:13.549	33s	29.7s	13.9%	7 MB	299.5 MB	7.1 MB	29.1 MB
1684	60/4f3fdb	21313	network_inference_workflow:spring_workflow:spring (emp)	COMPLETED	0	2023-03-03 06:28:05.415	56.6s	42.5s	77.7%	254.4 MB	587.4 MB	24.2 MB	11.3 KB
1693	17/bb8976	26461	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:28:46.592	34.1s	29.9s	14.0%	7.1 MB	299.5 MB	7.1 MB	29.1 MB
1676	ec/be010c	29017	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 06:23:32.933	6m 2s	5m 47s	74.2%	314.2 MB	699.5 MB	19.8 MB	20.5 KB
1689	57/232d31	30849	network_inference_workflow:spearman_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:29:20.682	34.1s	30.1s	14.2%	7.1 MB	299.5 MB	7.1 MB	29.1 MB
1690	bf/652570	28014	network_inference_workflow:spieceasi_workflow:spieceasi (emp)	COMPLETED	0	2023-03-03 06:29:02.057	1m 5s	49.9s	79.8%	230.8 MB	489.1 MB	19.9 MB	5.8 KB
1586	f7/197222	23418	network_inference_workflow:harmonies_workflow:harmonies (emp)	COMPLETED	0	2023-03-03 06:06:33.988	23m 40s	23m 26s	80.7%	304.4 MB	498.7 MB	28.1 MB	21.4 KB
1695	ab/31f058	3967	network_inference_workflow:pearson_workflow:resample (emp)	COMPLETED	0	2023-03-03 06:30:06.698	39.7s	35.9s	20.0%	7.1 MB	299.5 MB	7.2 MB	85.6 MB
1219	01/8da3fa	25788	network_inference_workflow:mldm_workflow:mldm (emp)	FAILED	-	2023-03-03 02:31:02.228	4h	4h	-	-	-	-	-
1685	4c/3db2ae	2844	network_inference_workflow:cozine_workflow:cozine (emp)	COMPLETED	0	2023-03-03 06:29:54.820	2m 21s	2m 7s	83.8%	290.7 MB	675.8 MB	19.8 MB	6.3 KB
