task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
132	c9/64f35f	24961	network_inference_workflow:spieceasi_workflow:spieceasi (hub_negbin)	CACHED	0	2021-12-02 17:38:11.998	1m 38s	1m 34s	98.4%	315.6 MB	573.6 MB	19.9 MB	38.5 KB
148	dd/4b1a1c	23758	network_inference_workflow:spieceasi_workflow:spieceasi (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 17:40:19.461	1m 27s	1m 23s	98.4%	314.9 MB	570 MB	20 MB	39.7 KB
170	81/6e3bb5	34196	network_inference_workflow:flashweave_workflow:flashweave (hub_zinegbin)	CACHED	0	2021-12-02 17:33:34.091	2m 31s	2m 31s	98.3%	1.3 GB	2.3 GB	178.3 MB	426.9 KB
154	99/9f9e50	15455	network_inference_workflow:spieceasi_workflow:spieceasi (scale_free_zinegbin)	CACHED	0	2021-12-02 17:29:50.538	2m 16s	2m 13s	98.9%	334.6 MB	591.1 MB	20 MB	36.7 KB
14	63/a40f49	983	network_inference_workflow:spring_workflow:spring (cluster_zinegbin)	CACHED	0	2021-12-02 17:31:22.301	4m 27s	4m 22s	98.7%	363.8 MB	696.6 MB	24.3 MB	50.4 KB
139	44/2faa14	19688	network_inference_workflow:flashweave_workflow:flashweave (hub_negbin)	CACHED	0	2021-12-02 17:29:51.694	2m 32s	2m 31s	99.0%	1.6 GB	2.6 GB	178.3 MB	422.2 KB
177	48/32500a	1390	network_inference_workflow:spring_workflow:spring (block_pois)	CACHED	0	2021-12-02 17:38:55.608	2m 1s	1m 57s	98.4%	329.3 MB	662.4 MB	24.3 MB	48.2 KB
126	16/73dcf5	36289	network_inference_workflow:spring_workflow:spring (band_negbin)	CACHED	0	2021-12-02 17:29:38.060	4m 3s	3m 59s	99.1%	356.9 MB	689.8 MB	24.3 MB	47.6 KB
65	09/41095e	16377	network_inference_workflow:spring_workflow:spring (block_negbin)	CACHED	0	2021-12-02 17:29:29.382	4m 28s	4m 25s	99.0%	363.9 MB	696.7 MB	24.3 MB	46.4 KB
155	71/4ae08f	442	network_inference_workflow:harmonies_workflow:harmonies (scale_free_zinegbin)	CACHED	0	2021-12-02 17:35:15.487	2h 35m 30s	2h 35m 26s	73.6%	286.5 MB	481 MB	28.2 MB	36.4 KB
70	cb/8ffc04	19850	network_inference_workflow:spieceasi_workflow:spieceasi (block_negbin)	CACHED	0	2021-12-02 17:29:30.121	1m 15s	1m 12s	99.1%	302.9 MB	560.6 MB	19.9 MB	39.4 KB
76	ca/e379aa	27068	network_inference_workflow:spring_workflow:spring (cluster_pois)	CACHED	0	2021-12-02 17:40:32.799	2m 14s	2m 10s	95.3%	327.1 MB	660 MB	24.3 MB	50.5 KB
100	2b/fda887	2013	network_inference_workflow:spring_workflow:spring (erdos_renyi_pois)	CACHED	0	2021-12-02 17:29:07.070	2m 8s	2m 4s	98.7%	332.5 MB	663.5 MB	24.3 MB	49.7 KB
44	55/9a1acf	14330	network_inference_workflow:flashweave_workflow:flashweave (scale_free_pois)	CACHED	0	2021-12-02 17:39:47.371	2m 26s	2m 26s	98.4%	1.3 GB	2.3 GB	178.3 MB	423 KB
3	36/c37719	14842	network_inference_workflow:flashweave_workflow:flashweave (cluster_zinegbin)	CACHED	0	2021-12-02 17:37:42.935	2m 37s	2m 36s	95.7%	1.3 GB	2.3 GB	178.4 MB	437.2 KB
171	8e/e3347f	30422	network_inference_workflow:spieceasi_workflow:spieceasi (block_pois)	CACHED	0	2021-12-02 17:38:28.313	1m 14s	1m 10s	98.3%	298.2 MB	555 MB	20 MB	39.9 KB
9	a1/30bfd3	1975	network_inference_workflow:harmonies_workflow:harmonies (cluster_zinegbin)	CACHED	0	2021-12-02 17:29:07.024	2h 35m 23s	2h 35m 19s	73.7%	320.5 MB	516.8 MB	28.2 MB	37.7 KB
62	b4/896e53	18463	network_inference_workflow:flashweave_workflow:flashweave (block_negbin)	CACHED	0	2021-12-02 17:29:51.296	2m 35s	2m 34s	98.9%	1.4 GB	2.3 GB	178.3 MB	425.1 KB
96	35/abb5e8	28742	network_inference_workflow:flashweave_workflow:flashweave (erdos_renyi_pois)	CACHED	0	2021-12-02 17:33:23.101	2m 28s	2m 27s	98.1%	1.4 GB	2.3 GB	178.4 MB	453 KB
40	34/dce9bc	7178	network_inference_workflow:flashweave_workflow:flashweave (erdos_renyi_negbin)	CACHED	0	2021-12-02 17:30:13.448	2m 31s	2m 30s	98.7%	1.4 GB	2.4 GB	178.4 MB	459.2 KB
24	5d/6dc2cb	32630	network_inference_workflow:spring_workflow:spring (block_zinegbin)	CACHED	0	2021-12-02 17:40:57.034	4m 58s	4m 54s	86.6%	367.5 MB	700.3 MB	24.3 MB	47 KB
117	cc/dcb731	2149	network_inference_workflow:spring_workflow:spring (band_zinegbin)	CACHED	0	2021-12-02 17:29:07.237	4m 12s	4m 8s	98.9%	359.6 MB	692.4 MB	24.3 MB	49.7 KB
23	44/4cce75	3787	network_inference_workflow:harmonies_workflow:harmonies (scale_free_negbin)	CACHED	0	2021-12-02 17:33:43.883	3h 5m 28s	3h 5m 25s	77.5%	309.8 MB	504.3 MB	28.1 MB	37.2 KB
51	07/893529	18804	network_inference_workflow:spring_workflow:spring (cluster_negbin)	CACHED	0	2021-12-02 17:34:11.565	4m 13s	4m 9s	98.6%	364 MB	696.8 MB	24.3 MB	46.1 KB
89	1b/aac9cc	15048	network_inference_workflow:spieceasi_workflow:spieceasi (band_pois)	CACHED	0	2021-12-02 17:37:43.799	1m 12s	1m 7s	97.5%	288.3 MB	545.6 MB	20 MB	41.2 KB
21	80/a7ddfb	1944	network_inference_workflow:cozine_workflow:cozine (scale_free_negbin)	CACHED	0	2021-12-02 17:29:06.994	15m 23s	15m 19s	96.2%	360.5 MB	745.6 MB	19.9 MB	38.4 KB
54	fc/5ee93f	15025	network_inference_workflow:harmonies_workflow:harmonies (cluster_negbin)	CACHED	0	2021-12-02 17:36:05.492	3h 3m	3h 2m 56s	76.9%	377.2 MB	573.4 MB	28.1 MB	41.7 KB
113	d9/ed6250	4462	network_inference_workflow:spieceasi_workflow:spieceasi (band_zinegbin)	CACHED	0	2021-12-02 17:30:12.174	1m 13s	1m 10s	98.4%	331.5 MB	586.5 MB	20 MB	41.2 KB
46	09/ae38fd	34921	network_inference_workflow:harmonies_workflow:harmonies (scale_free_pois)	CACHED	0	2021-12-02 17:36:50.118	3h 25m 58s	3h 25m 54s	80.2%	329.5 MB	525.7 MB	28.2 MB	38.8 KB
1	72/51ae1e	25632	network_inference_workflow:cozine_workflow:cozine (cluster_zinegbin)	CACHED	0	2021-12-02 17:29:15.390	9m 13s	9m 10s	98.9%	347.8 MB	734.9 MB	19.9 MB	42 KB
20	e8/6d44a9	23875	network_inference_workflow:cozine_workflow:cozine (block_zinegbin)	CACHED	0	2021-12-02 17:36:25.908	15m 43s	15m 39s	74.0%	342.4 MB	729.5 MB	19.9 MB	38.7 KB
127	d3/ff08a0	28838	network_inference_workflow:spieceasi_workflow:spieceasi (band_negbin)	CACHED	0	2021-12-02 17:38:24.731	1m 9s	1m 5s	97.5%	288.4 MB	546.9 MB	19.9 MB	40.5 KB
151	53/4b809d	16241	network_inference_workflow:flashweave_workflow:flashweave (scale_free_zinegbin)	CACHED	0	2021-12-02 17:31:48.859	2m 31s	2m 30s	98.7%	1.3 GB	2.3 GB	178.3 MB	408.5 KB
131	16/c8b16d	1968	network_inference_workflow:spring_workflow:spring (hub_negbin)	CACHED	0	2021-12-02 17:29:07.017	4m 27s	4m 23s	99.1%	379.6 MB	712.5 MB	24.3 MB	45.7 KB
119	21/aec73e	12554	network_inference_workflow:flashweave_workflow:flashweave (band_zinegbin)	CACHED	0	2021-12-02 17:33:57.702	2m 28s	2m 27s	98.1%	1.3 GB	2.3 GB	178.4 MB	441.9 KB
25	c7/e7c02e	20439	network_inference_workflow:spring_workflow:spring (scale_free_negbin)	CACHED	0	2021-12-02 17:33:08.107	4m 36s	4m 32s	98.7%	395.2 MB	728 MB	24.3 MB	46.2 KB
134	07/9aba67	36762	network_inference_workflow:cozine_workflow:cozine (hub_negbin)	CACHED	0	2021-12-02 17:31:20.804	14m 2s	13m 58s	95.7%	347.6 MB	734.6 MB	19.9 MB	38.9 KB
58	16/666489	33928	network_inference_workflow:flashweave_workflow:flashweave (cluster_negbin)	CACHED	0	2021-12-02 17:35:06.332	2m 27s	2m 26s	98.3%	1.3 GB	2.3 GB	178.4 MB	436.1 KB
161	35/82c131	5310	network_inference_workflow:harmonies_workflow:harmonies (hub_zinegbin)	CACHED	0	2021-12-02 17:32:44.317	2h 36m 15s	2h 36m 11s	73.3%	320.4 MB	516.8 MB	28.2 MB	36.3 KB
78	05/85d743	35088	network_inference_workflow:flashweave_workflow:flashweave (cluster_pois)	CACHED	0	2021-12-02 17:35:09.339	2m 34s	2m 30s	98.7%	1.4 GB	2.3 GB	178.4 MB	444.1 KB
173	e2/999323	22918	network_inference_workflow:flashweave_workflow:flashweave (block_pois)	CACHED	0	2021-12-02 17:34:20.240	2m 30s	2m 29s	98.3%	1.3 GB	2.3 GB	178.3 MB	428.8 KB
164	50/7f8c52	7208	network_inference_workflow:spieceasi_workflow:spieceasi (hub_zinegbin)	CACHED	0	2021-12-02 17:31:33.162	1m 48s	1m 44s	99.1%	323.4 MB	581.5 MB	20 MB	38.3 KB
82	19/3ae735	4172	network_inference_workflow:spring_workflow:spring (band_pois)	CACHED	0	2021-12-02 17:33:44.473	2m 2s	1m 58s	98.3%	322.7 MB	655.5 MB	24.3 MB	51.6 KB
99	ce/445ed6	2065	network_inference_workflow:harmonies_workflow:harmonies (erdos_renyi_pois)	CACHED	0	2021-12-02 17:29:07.123	3h 26m 32s	3h 26m 28s	80.3%	234.8 MB	431.3 MB	28.2 MB	43.7 KB
85	85/98ec41	1989	network_inference_workflow:harmonies_workflow:harmonies (band_pois)	CACHED	0	2021-12-02 17:29:07.039	3h 27m 23s	3h 27m 19s	80.0%	493 MB	689.2 MB	28.2 MB	45.1 KB
102	a2/b81334	26149	network_inference_workflow:harmonies_workflow:harmonies (hub_pois)	CACHED	0	2021-12-02 17:32:10.099	3h 26m 21s	3h 26m 17s	80.0%	397.5 MB	593.8 MB	28.2 MB	41.2 KB
123	21/5707f9	9025	network_inference_workflow:flashweave_workflow:flashweave (band_negbin)	CACHED	0	2021-12-02 17:35:46.060	2m 26s	2m 25s	98.7%	1.3 GB	2.3 GB	178.4 MB	448.9 KB
92	37/52c3c4	357	network_inference_workflow:spieceasi_workflow:spieceasi (erdos_renyi_pois)	CACHED	0	2021-12-02 17:41:09.118	1m 29s	1m 24s	96.7%	301.6 MB	560 MB	20 MB	40.6 KB
47	88/ea2d9b	7377	network_inference_workflow:cozine_workflow:cozine (scale_free_pois)	CACHED	0	2021-12-02 17:30:13.734	4m 51s	4m 47s	98.8%	353.5 MB	738.5 MB	19.9 MB	38 KB
52	61/42d742	11426	network_inference_workflow:cozine_workflow:cozine (cluster_negbin)	CACHED	0	2021-12-02 17:37:33.073	14m 56s	14m 51s	70.4%	344.6 MB	731.6 MB	19.9 MB	41.3 KB
147	5e/7b355d	23124	network_inference_workflow:flashweave_workflow:flashweave (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 17:38:06.279	2m 27s	2m 25s	97.9%	1.4 GB	2.3 GB	178.3 MB	427.3 KB
149	92/e1c042	20312	network_inference_workflow:spring_workflow:spring (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 17:34:13.504	4m 22s	4m 18s	98.5%	371.3 MB	700.2 MB	24.3 MB	48.6 KB
143	e3/2ea664	31142	network_inference_workflow:cozine_workflow:cozine (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 17:30:02.160	10m 43s	10m 39s	98.8%	341.8 MB	725.1 MB	19.9 MB	40.3 KB
26	9b/6a1ffc	2003	network_inference_workflow:spieceasi_workflow:spieceasi (block_zinegbin)	CACHED	0	2021-12-02 17:29:07.053	1m 17s	1m 13s	99.0%	305.5 MB	563.2 MB	20 MB	37.6 KB
115	d7/14fdf4	28106	network_inference_workflow:cozine_workflow:cozine (band_zinegbin)	CACHED	0	2021-12-02 17:36:35.270	7m 41s	7m 37s	95.4%	336.2 MB	723.2 MB	19.9 MB	42 KB
45	e0/d37f51	33497	network_inference_workflow:spieceasi_workflow:spieceasi (scale_free_pois)	CACHED	0	2021-12-02 17:29:36.925	1m 45s	1m 42s	99.2%	317.5 MB	576 MB	20 MB	38.3 KB
11	20/241168	20534	network_inference_workflow:spieceasi_workflow:spieceasi (scale_free_negbin)	CACHED	0	2021-12-02 17:29:30.350	2m 12s	2m 8s	99.0%	332.8 MB	589.2 MB	19.9 MB	37.3 KB
86	d2/36e6b1	20811	network_inference_workflow:cozine_workflow:cozine (band_pois)	CACHED	0	2021-12-02 17:40:06.889	6m 37s	6m 33s	81.4%	334.4 MB	719.4 MB	19.9 MB	44.7 KB
49	d6/9f19e0	15207	network_inference_workflow:spring_workflow:spring (scale_free_pois)	CACHED	0	2021-12-02 17:39:50.300	2m 10s	2m 6s	98.2%	353.9 MB	684.9 MB	24.3 MB	51 KB
63	1e/31bd5e	26451	network_inference_workflow:harmonies_workflow:harmonies (block_negbin)	CACHED	0	2021-12-02 17:33:21.136	3h 5m 3s	3h 5m	77.1%	286.5 MB	481 MB	28.1 MB	39.5 KB
29	c7/0efa82	8990	network_inference_workflow:harmonies_workflow:harmonies (block_zinegbin)	CACHED	0	2021-12-02 17:33:49.051	2h 36m 45s	2h 36m 41s	73.0%	369.8 MB	566.2 MB	28.2 MB	36.5 KB
140	96/19e6c0	2086	network_inference_workflow:harmonies_workflow:harmonies (hub_negbin)	CACHED	0	2021-12-02 17:29:07.141	3h 4m	3h 3m 56s	77.3%	313 MB	507.5 MB	28.1 MB	39.2 KB
162	6f/9c8a8e	12257	network_inference_workflow:cozine_workflow:cozine (hub_zinegbin)	CACHED	0	2021-12-02 17:31:42.106	11m	10m 55s	98.2%	355.5 MB	742.6 MB	19.9 MB	40.1 KB
122	87/4a4b85	10376	network_inference_workflow:cozine_workflow:cozine (band_negbin)	CACHED	0	2021-12-02 17:39:33.870	6m 32s	6m 28s	86.0%	343 MB	728.1 MB	19.9 MB	42.4 KB
35	cf/79c063	32557	network_inference_workflow:spieceasi_workflow:spieceasi (erdos_renyi_negbin)	CACHED	0	2021-12-02 17:31:15.367	1m 23s	1m 19s	99.1%	328 MB	586.3 MB	19.9 MB	40.3 KB
15	17/5882bf	2016	network_inference_workflow:flashweave_workflow:flashweave (scale_free_negbin)	CACHED	0	2021-12-02 17:29:07.078	2m 42s	2m 40s	98.1%	1.3 GB	2.3 GB	178.3 MB	412.8 KB
104	c7/7db5a5	35255	network_inference_workflow:spring_workflow:spring (hub_pois)	CACHED	0	2021-12-02 17:30:07.601	2m 15s	2m 11s	98.9%	374 MB	705 MB	24.3 MB	47.8 KB
120	58/778079	20285	network_inference_workflow:harmonies_workflow:harmonies (band_zinegbin)	CACHED	0	2021-12-02 17:29:30.250	2h 36m 41s	2h 36m 38s	73.2%	360.5 MB	556.8 MB	28.2 MB	38.1 KB
33	a8/c007c7	8412	network_inference_workflow:spring_workflow:spring (erdos_renyi_negbin)	CACHED	0	2021-12-02 17:39:29.936	4m 31s	4m 27s	92.6%	366.1 MB	699 MB	24.3 MB	46.4 KB
108	ba/a75b0c	16540	network_inference_workflow:spieceasi_workflow:spieceasi (hub_pois)	CACHED	0	2021-12-02 17:31:49.372	1m 34s	1m 29s	99.0%	356.4 MB	614.8 MB	20 MB	40.5 KB
106	57/c47ea2	7223	network_inference_workflow:cozine_workflow:cozine (hub_pois)	CACHED	0	2021-12-02 17:30:13.509	4m 53s	4m 48s	98.8%	352.9 MB	740 MB	19.9 MB	41 KB
8	3f/22df19	21614	network_inference_workflow:spieceasi_workflow:spieceasi (cluster_zinegbin)	CACHED	0	2021-12-02 17:38:04.337	1m 26s	1m 22s	97.9%	356 MB	614.4 MB	20 MB	40.7 KB
94	09/65b69b	20602	network_inference_workflow:cozine_workflow:cozine (erdos_renyi_pois)	CACHED	0	2021-12-02 17:29:30.391	5m 45s	5m 42s	98.9%	341.9 MB	727.5 MB	19.9 MB	42.7 KB
67	e5/a06e09	8572	network_inference_workflow:cozine_workflow:cozine (block_negbin)	CACHED	0	2021-12-02 17:39:30.620	15m 3s	14m 59s	69.1%	338.9 MB	724 MB	19.9 MB	40.5 KB
88	31/9a8d4d	29392	network_inference_workflow:flashweave_workflow:flashweave (band_pois)	CACHED	0	2021-12-02 17:30:00.044	2m 36s	2m 35s	98.8%	1.4 GB	2.3 GB	178.4 MB	454.7 KB
32	01/8c33a1	2114	network_inference_workflow:harmonies_workflow:harmonies (erdos_renyi_negbin)	CACHED	0	2021-12-02 17:29:07.185	3h 3m 38s	3h 3m 34s	77.0%	284.6 MB	481 MB	28.1 MB	44.2 KB
141	9b/e7d42d	28510	network_inference_workflow:harmonies_workflow:harmonies (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 17:36:35.736	2h 36m 2s	2h 35m 58s	73.3%	320.4 MB	516.9 MB	28.2 MB	36.7 KB
179	af/09a3df	29011	network_inference_workflow:harmonies_workflow:harmonies (block_pois)	CACHED	0	2021-12-02 17:32:14.481	3h 26m 58s	3h 26m 54s	79.7%	292.1 MB	486.6 MB	28.2 MB	39.6 KB
105	ed/35f538	32865	network_inference_workflow:flashweave_workflow:flashweave (hub_pois)	CACHED	0	2021-12-02 17:38:35.770	2m 27s	2m 26s	98.7%	1.5 GB	2.4 GB	178.4 MB	453.7 KB
121	23/123e06	32469	network_inference_workflow:harmonies_workflow:harmonies (band_negbin)	CACHED	0	2021-12-02 17:32:22.129	3h 3m 49s	3h 3m 44s	77.7%	521.9 MB	718.2 MB	28.1 MB	45.4 KB
158	34/df7245	1993	network_inference_workflow:cozine_workflow:cozine (scale_free_zinegbin)	CACHED	0	2021-12-02 17:29:07.046	13m 47s	13m 43s	98.2%	347.4 MB	732.6 MB	19.9 MB	38.2 KB
180	f6/445b28	10653	network_inference_workflow:cozine_workflow:cozine (block_pois)	CACHED	0	2021-12-02 17:32:50.025	5m 14s	5m 10s	98.8%	348.9 MB	735.9 MB	19.9 MB	39.6 KB
69	45/296591	7434	network_inference_workflow:spieceasi_workflow:spieceasi (cluster_negbin)	CACHED	0	2021-12-02 17:30:13.836	1m 19s	1m 15s	98.9%	329 MB	585.4 MB	19.9 MB	40.4 KB
163	3d/763fca	14696	network_inference_workflow:spring_workflow:spring (hub_zinegbin)	CACHED	0	2021-12-02 17:30:24.534	4m 45s	4m 40s	98.8%	378.1 MB	710.9 MB	24.3 MB	47.9 KB
34	28/0b5371	2121	network_inference_workflow:cozine_workflow:cozine (erdos_renyi_negbin)	CACHED	0	2021-12-02 17:29:07.194	10m 40s	10m 36s	98.8%	337.2 MB	724.4 MB	19.9 MB	42.4 KB
159	9d/69402a	33193	network_inference_workflow:spring_workflow:spring (scale_free_zinegbin)	CACHED	0	2021-12-02 17:35:04.955	4m 25s	4m 21s	98.7%	379.1 MB	709.9 MB	24.3 MB	48.9 KB
79	31/12f4e2	34139	network_inference_workflow:harmonies_workflow:harmonies (cluster_pois)	CACHED	0	2021-12-02 17:29:37.271	3h 26m 46s	3h 26m 43s	80.0%	548 MB	744.3 MB	28.2 MB	42.3 KB
72	99/7a55b4	22840	network_inference_workflow:spieceasi_workflow:spieceasi (cluster_pois)	CACHED	0	2021-12-02 17:29:53.696	1m 19s	1m 15s	98.2%	328.2 MB	586.5 MB	20 MB	40.9 KB
28	09/885945	25854	network_inference_workflow:flashweave_workflow:flashweave (block_zinegbin)	CACHED	0	2021-12-02 17:29:15.444	2m 35s	2m 34s	98.6%	1.3 GB	2.3 GB	178.3 MB	414.1 KB
73	e2/b40171	7097	network_inference_workflow:cozine_workflow:cozine (cluster_pois)	CACHED	0	2021-12-02 17:31:33.063	5m 2s	4m 59s	98.7%	353.2 MB	740.2 MB	19.9 MB	40.3 KB
212	ad/d61210	27908	network_inference_workflow:make_network_without_pvalue (hub_zinegbin)	CACHED	0	2021-12-02 18:42:59.351	5.7s	5s	36.4%	97.4 MB	425.4 MB	34.2 MB	67.8 KB
207	c6/64e81b	5900	network_inference_workflow:make_network_without_pvalue (erdos_renyi_negbin)	CACHED	0	2021-12-02 18:47:37.402	5.8s	4.8s	32.0%	97.4 MB	425.4 MB	34.2 MB	59.2 KB
224	a2/c675e6	2071	network_inference_workflow:make_network_without_pvalue (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 20:12:37.804	2.9s	2.8s	50.8%	96.8 MB	424.6 MB	34.2 MB	47.3 KB
199	45/e0f901	32672	network_inference_workflow:flashweave_workflow:export_gml (hub_zinegbin)	CACHED	0	2021-12-02 18:43:17.255	4.6s	1.7s	36.0%	57.5 MB	266.9 MB	11.1 MB	113 KB
197	c9/76577a	10107	network_inference_workflow:flashweave_workflow:export_gml (hub_negbin)	CACHED	0	2021-12-02 18:19:11.824	4.9s	1.9s	32.3%	56 MB	263.5 MB	11.1 MB	113 KB
187	a1/ab4878	11394	network_inference_workflow:flashweave_workflow:export_gml (block_negbin)	CACHED	0	2021-12-02 18:19:16.719	4.3s	1.7s	34.3%	11.4 MB	128.8 MB	11.1 MB	113 KB
202	23/450e5b	16888	network_inference_workflow:make_network_without_pvalue (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 18:50:02.617	8.9s	8s	20.7%	96.9 MB	424.9 MB	34.2 MB	58.1 KB
211	46/54f3fd	1552	network_inference_workflow:make_network_without_pvalue (scale_free_zinegbin)	CACHED	0	2021-12-02 18:47:25.582	6.2s	5.3s	31.3%	97 MB	424.9 MB	34.2 MB	70.8 KB
189	0d/30a51d	30219	network_inference_workflow:make_network_without_pvalue (cluster_zinegbin)	CACHED	0	2021-12-02 20:04:30.299	4.3s	4.1s	35.5%	96.8 MB	424.6 MB	34.2 MB	51 KB
203	a1/5e5954	3207	network_inference_workflow:flashweave_workflow:export_gml (block_zinegbin)	CACHED	0	2021-12-02 18:13:44.764	4.4s	1.6s	35.1%	13.4 MB	131.2 MB	11.1 MB	113 KB
216	d4/fc3315	12314	network_inference_workflow:flashweave_workflow:export_gml (band_pois)	CACHED	0	2021-12-02 18:19:21.060	4.6s	1.6s	38.4%	11.6 MB	128.9 MB	11.1 MB	113.1 KB
186	a9/5ef315	32624	network_inference_workflow:flashweave_workflow:export_gml (erdos_renyi_pois)	CACHED	0	2021-12-02 18:43:17.095	4.7s	1.8s	33.3%	57.5 MB	266.9 MB	11.1 MB	113.1 KB
182	07/d37219	7000	network_inference_workflow:make_network_without_pvalue (hub_negbin)	CACHED	0	2021-12-02 18:47:41.187	5.5s	4.4s	34.2%	96.8 MB	424.9 MB	34.2 MB	53.8 KB
185	37/cb71c3	21879	network_inference_workflow:make_network_without_pvalue (scale_free_negbin)	CACHED	0	2021-12-02 20:39:12.304	2.5s	2.4s	59.4%	96.9 MB	424.9 MB	34.2 MB	49.1 KB
223	30/c7233b	26572	network_inference_workflow:make_network_without_pvalue (hub_pois)	CACHED	0	2021-12-02 18:42:53.191	6.2s	5.2s	33.2%	97.3 MB	425.1 MB	34.2 MB	54.1 KB
194	9e/e0380b	25092	network_inference_workflow:make_network_without_pvalue (cluster_pois)	CACHED	0	2021-12-02 18:50:25.848	8.3s	4.7s	32.8%	97.8 MB	425.6 MB	34.2 MB	77.1 KB
233	0b/c1ff23	34169	network_inference_workflow:flashweave_workflow:export_gml (band_zinegbin)	CACHED	0	2021-12-02 18:43:21.840	4.1s	1.6s	36.9%	10.9 MB	128.4 MB	11.1 MB	113.1 KB
198	c9/3b33e9	26054	network_inference_workflow:make_network_without_pvalue (scale_free_zinegbin)	CACHED	0	2021-12-02 18:17:43.463	6.6s	5.6s	32.0%	96.8 MB	424.9 MB	34.2 MB	47.4 KB
232	53/8fd0d1	35586	network_inference_workflow:flashweave_workflow:export_gml (cluster_negbin)	CACHED	0	2021-12-02 18:45:20.293	4.5s	1.4s	38.9%	13.7 MB	131.3 MB	11.1 MB	113.1 KB
183	37/e76c11	29232	network_inference_workflow:make_network_without_pvalue (band_zinegbin)	CACHED	0	2021-12-02 18:32:21.008	7.3s	5.7s	30.2%	96.8 MB	424.9 MB	34.2 MB	74.1 KB
234	44/c6443b	23443	network_inference_workflow:flashweave_workflow:export_gml (scale_free_zinegbin)	CACHED	0	2021-12-02 18:42:41.875	5s	2.4s	28.8%	48.1 MB	252 MB	11.1 MB	113 KB
190	1e/d45d7d	8597	network_inference_workflow:flashweave_workflow:export_gml (cluster_zinegbin)	CACHED	0	2021-12-02 18:47:46.700	4.3s	1.4s	37.6%	9.7 MB	127.2 MB	11.1 MB	113.1 KB
204	3f/1d019c	29125	network_inference_workflow:make_network_without_pvalue (cluster_pois)	CACHED	0	2021-12-02 20:56:23.687	2.4s	2.2s	60.0%	97.6 MB	425.4 MB	34.2 MB	66.9 KB
217	30/d7f394	19742	network_inference_workflow:make_network_without_pvalue (band_negbin)	CACHED	0	2021-12-02 20:36:10.856	2.9s	2.7s	54.4%	96.8 MB	424.9 MB	34.2 MB	77.7 KB
221	20/0b41b9	35549	network_inference_workflow:make_network_without_pvalue (block_negbin)	CACHED	0	2021-12-02 18:53:59.895	5.2s	4.2s	35.1%	96.8 MB	424.9 MB	34.2 MB	52.8 KB
181	d6/ff9a87	14865	network_inference_workflow:flashweave_workflow:export_gml (erdos_renyi_negbin)	CACHED	0	2021-12-02 18:19:32.085	5.1s	2s	30.9%	56.7 MB	264 MB	11.1 MB	113.1 KB
192	01/d9a8b8	21679	network_inference_workflow:flashweave_workflow:export_gml (scale_free_pois)	CACHED	0	2021-12-02 18:50:15.474	8.2s	4.8s	12.5%	53.3 MB	258.9 MB	11.1 MB	113 KB
229	43/68fc15	33343	network_inference_workflow:flashweave_workflow:export_gml (band_negbin)	CACHED	0	2021-12-02 18:47:08.319	4.8s	2.2s	29.3%	49.7 MB	255.2 MB	11.1 MB	113.1 KB
230	c1/192ed1	18079	network_inference_workflow:flashweave_workflow:export_gml (block_pois)	CACHED	0	2021-12-02 18:44:24.213	5.7s	2.1s	30.6%	52.5 MB	258.6 MB	11.1 MB	113 KB
218	d0/cc6cdd	32135	network_inference_workflow:flashweave_workflow:export_gml (scale_free_negbin)	CACHED	0	2021-12-02 18:13:18.533	5.2s	2s	28.8%	50.5 MB	256.2 MB	11.1 MB	113 KB
231	b7/899ef7	587	network_inference_workflow:flashweave_workflow:export_gml (cluster_pois)	CACHED	0	2021-12-02 18:45:24.755	4.7s	1.9s	31.2%	57.5 MB	266.9 MB	11.1 MB	113.1 KB
228	41/ce685a	9732	network_inference_workflow:flashweave_workflow:export_gml (erdos_renyi_zinegbin)	CACHED	0	2021-12-02 18:47:51.051	4.4s	1.7s	31.0%	57.5 MB	266.9 MB	11.1 MB	113 KB
210	ff/97aa6c	30928	network_inference_workflow:make_network_without_pvalue (cluster_zinegbin)	CACHED	0	2021-12-02 18:43:11.159	5.9s	5.1s	34.8%	97.8 MB	425.6 MB	34.2 MB	76.6 KB
209	4f/da89a5	34238	network_inference_workflow:make_network_without_pvalue (band_negbin)	CACHED	0	2021-12-02 18:35:50.443	5.5s	4.5s	32.7%	96.7 MB	424.9 MB	34.2 MB	66.7 KB
200	8e/1179c9	13326	network_inference_workflow:make_network_without_pvalue (block_pois)	CACHED	0	2021-12-02 18:48:00.681	5.9s	5s	31.5%	97.4 MB	425.4 MB	34.2 MB	68.9 KB
227	c9/7754f1	13178	network_inference_workflow:make_network_without_pvalue (erdos_renyi_negbin)	CACHED	0	2021-12-02 18:19:25.669	6.4s	5.4s	30.9%	97.3 MB	425.1 MB	34.2 MB	60.6 KB
